rowid,publication_year,author_keywords
25506,2019,Adolescent health
25506,2019,Transitional care
25506,2019,Transfer
25506,2019,Remission
25507,2019,Osteosarcoma
25507,2019,Chemotherapy
25507,2019,Surgery
25507,2019,Cohort
25507,2019,Outcomes
25508,2019,resveratrol
25508,2019,Epigallocatechin gallate
25508,2019,endoplasmic reticulum
25508,2019,cortisol
25508,2019,diabetes
25509,2019,mate value
25509,2019,demographics
25509,2019,self-perception
25509,2019,psychometrics
25509,2019,mate preferences
25510,2019,galaxies: abundances
25510,2019,galaxies: evolution
25510,2019,galaxies: active
25510,2019,X-rays: galaxies: clusters
25511,2019,cardiometabolic biomarkers
25511,2019,physical activity
25511,2019,sedentary behavior
25511,2019,sleep time
25511,2019,youth
25512,2019,blood pressure
25512,2019,glyceryl trinitrate
25512,2019,heart rate
25512,2019,hemodynamics
25512,2019,hemorrhage
25513,2019,Bullying
25513,2019,victimization
25513,2019,prevention
25513,2019,suicide
25513,2019,suicide attempt
25513,2019,suicide ideation
25513,2019,depression
25513,2019,SEYLE
25514,2019,breast cancer
25514,2019,chromosome aberrations
25514,2019,cytogenetic analysis
25514,2019,fibrosis
25514,2019,radiotherapy
25515,2019,sweet corn
25515,2019,normalized vegetation differential index
25515,2019,SPAD
25515,2019,nutritional quality
25515,2019,water deficiency
25516,2019,Loess
25516,2019,Grain size
25516,2019,Parametric curve-fitting
25516,2019,End-member modelling
25516,2019,Hierarchical cluster analysis
25517,2019,diatoms
25517,2019,geochemistry
25517,2019,Lake Balaton
25517,2019,lake level changes
25517,2019,shallow lake sediments
25518,2019,Bos taurus taurus
25518,2019,carrying capacity
25518,2019,Equus ferus przewalskii
25518,2019,large grazers
25518,2019,population control
25518,2019,Pentezug Reserve
25518,2019,reconstructed aurochs
25518,2019,semi-reserve
25519,2019,Number comparison
25519,2019,Numerical size effect
25519,2019,Indo-Arabic numbers
25519,2019,Analogue Number System
25519,2019,Discrete Semantic System
25520,2019,clinical proteomics
25520,2019,tissue
25520,2019,Bioruptor
25520,2019,Barocycler
25520,2019,AssayMAP Bravo
25520,2019,mass spectrometry
25521,2019,photoacoustic image reconstruction
25521,2019,acoustic attenuation
25521,2019,linear state space model
25521,2019,optimal temporal laser excitation
25522,2019,Metastatic kidney cancer
25522,2019,mTOR inhibitor
25522,2019,Everolimus
25522,2019,Anemia
25522,2019,ECOG
25522,2019,RCC
25523,2019,Enterobacterales
25523,2019,carbapenemase genes
25523,2019,IncX3 plasmid
25523,2019,Middle-East
25524,2019,exercise
25524,2019,Body Mass Index
25524,2019,obesity
25524,2019,habits
25524,2019,child
25525,2019,Crohn's disease
25525,2019,Health-related quality of life
25525,2019,EQ-5D
25525,2019,Psychometrics
25526,2019,Drosophila
25526,2019,Non-selective autophagy
25526,2019,Fluorescent dyes
25527,2019,astrocytes
25527,2019,in vivo imaging
25527,2019,photothrombosis
25527,2019,postlesion extravasation
25527,2019,supravital labeling
25527,2019,two-photon microscopy
25528,2019,Laparoscopy
25528,2019,preconditioning
25528,2019,postconditioning
25528,2019,oxidative stress
25529,2018,atrial fibrillation
25529,2018,catheter ablation
25529,2018,radiofrequency
25530,2018,Eco-morphology
25530,2018,habitat preference
25530,2018,intrageneric comparison
25530,2018,mortality
25530,2018,sympatric species
25530,2018,water loss
25531,2018,Nociceptin
25531,2018,Pancreatic islet cells
25531,2018,Immunohistochemistry
25531,2018,Immunoelectron microscopy
25531,2018,Insulin
25531,2018,Glucagon
25531,2018,Pancreatic hormones
25532,2018,Harmonic manifold
25532,2018,D'Atri space
25532,2018,Weyl's tube formula
25532,2018,Steiner's formula
25532,2018,Total mean curvature
25532,2018,Total scalar curvature
25533,2018,Epigenetic regulation
25533,2018,Tissue specificity
25533,2018,Transcription factor
25533,2018,Seed storage protein
25534,2018,activated partial thromboplastin time
25534,2018,coagulation analyser
25534,2018,prothrombin time
25535,2018,Diabetes mellitus
25535,2018,Ischaemia/Reperfusion
25535,2018,Heart transplantation
25535,2018,Phosphatidylinositol-3-kinase/Akt pathway
25535,2018,Gene profiling
25536,2018,leadership
25536,2018,social identity
25536,2018,Identity Leadership Inventory
25536,2018,cross-cultural validation
25537,2018,VEGF
25537,2018,Vasculature
25537,2018,Pattern formation
25537,2018,Reaction-diffusion
25538,2018,CD49d
25538,2018,CXCR4
25538,2018,CLL
25538,2018,Microenvironment
25538,2018,Immunophenotype
25539,2018,Targeted cancer therapy
25539,2018,Luteinizing hormone-releasing hormone (LHRH)
25539,2018,Doxorubicin resistant cancer
25539,2018,Human uveal melanoma
25539,2018,Targeted cytotoxic LHRH analog
25539,2018,"AN-152 (AEZS-108, zoptarelin doxorubicin)"
25540,2018,Equilibrium solubility
25540,2018,Shake-flask method
25540,2018,Phase separation
25540,2018,Sedimentation
25540,2018,Filtration
25540,2018,Ionizable drugs
25541,2018,Albian
25541,2018,Ostracods
25541,2018,Hungary
25541,2018,Marine
25541,2018,Non-marine
25541,2018,Endemism
25542,2018,Benzodiazepine
25542,2018,Chiral separation
25542,2018,Chiral switch
25542,2018,Enantioseparation
25542,2018,Polysaccharide-type chiral selector
25543,2018,membrane nanotubes
25543,2018,sr-sim imaging
25543,2018,microvesicle transport
25543,2018,microtubule
25543,2018,actin filament
25543,2018,motor proteins
25543,2018,immune cells
25544,2018,Ethnopharmacology
25544,2018,GC
25544,2018,Horseradish
25544,2018,Isothiocyanates
25544,2018,Traditional knowledge
25545,2018,Large detector-systems performance
25545,2018,Particle identification methods
25545,2018,Performance of High Energy Physics Detectors
25546,2018,Polycystic kidney
25546,2018,CNV
25546,2018,Duplication
25546,2018,Phenocopy
25546,2018,Second locus mutation
25547,2018,aortoiliac bifurcation
25547,2018,in-stent restenosis
25547,2018,kissing stents
25547,2018,aortic stent length
25547,2018,occlusion
25547,2018,stenosis
25547,2018,surveillance
25548,2018,breast cancer
25548,2018,brain metastasis
25548,2018,cancer therapy
25549,2018,Upper mantle
25549,2018,Xenoliths
25549,2018,Geophysics
25549,2018,Rheology
25549,2018,Persani Mts
25550,2018,Idiopathic scoliosis
25550,2018,EOS 2D/3D
25550,2018,Lower limb
25550,2018,Coronal balance
25550,2018,Biomechanical parameter
25551,2018,Numerical drug deposition model
25551,2018,Delayed device activation
25551,2018,Drug deposition
25551,2018,Beclometasone dipropionate
25551,2018,Formoterol fumarate dihydrate
25552,2018,Galaxy: kinematics and dynamics
25552,2018,Galaxy: disk
25552,2018,solar neighborhood
25553,2018,Regional climate model
25553,2018,Daily precipitation
25553,2018,Med-CORDEX
25553,2018,EURO-CORDEX
25553,2018,Model validation
25553,2018,Extremes
25554,2018,Rashba spin splitting
25554,2018,BiTeI
25554,2018,van der Waals heterostructures
25554,2018,topological insulator
25554,2018,stripped gold exfoliation
25555,2018,SR submicro-XRF
25555,2018,beamline B16
25555,2018,elemental imaging
25555,2018,scanning
25555,2018,human bone
25555,2018,cells
25556,2018,anti-bacterial antibodies
25556,2018,cardiovascular disease
25556,2018,citrate synthase
25556,2018,natural autoantibodies
25556,2018,pericardial fluid
25557,2018,Laser-induced alignment
25557,2018,Laser-induced orientation
25557,2018,Intense laser physics
25557,2018,Rotational dynamics
25558,2018,CarpatClim
25558,2018,oxbow lake
25558,2018,random forest regression
25558,2018,stable isotope ratio
25558,2018,Tisza River
25559,2018,VREfm
25559,2018,esp
25559,2018,biofilm
25559,2018,MALDI-TOF
25559,2018,PFGE
25559,2018,multilocus sequence typing
25560,2018,Beyond Standard Model
25560,2018,Hadron-Hadron scattering (experiments)
25561,2018,allergic conjunctivitis
25561,2018,allergy
25561,2018,angiogenesis
25561,2018,asthma
25561,2018,genetics
25561,2018,Tie2
25562,2018,raptors
25562,2018,storks
25562,2018,pelicans
25562,2018,migration
25562,2018,Macin Mountains
25562,2018,Dobrogea
25562,2018,Eurasian-East African Flyway
25563,2018,Noradrenaline
25563,2018,Dopamine
25563,2018,6-OHDA
25563,2018,Prefrontal cortex
25563,2018,Rat
25564,2018,5th commandment
25564,2018,Intra-familiar resource transfer
25564,2018,Kin demography
25564,2018,Menopause
25564,2018,Grandmother
25564,2018,Grandchild
25565,2018,Aging
25565,2018,Gender differences
25565,2018,Intestinal ischemia-reperfusion
25565,2018,Red blood cell aggregation
25565,2018,Red blood cell deformability
25566,2018,Sun: evolution
25566,2018,Sun: flares
25566,2018,sunspots
25567,2018,Hausdorff dimension
25567,2018,Baire category
25568,2018,Hadron-Hadron scattering (experiments)
25568,2018,Top physics
25569,2018,Perturbative QCD
25569,2018,Hard and electromagnetic probes
25569,2018,Cold nuclear matter
25569,2018,Charged hadron production
25570,2018,Electrochemistry
25570,2018,CO2 reduction
25570,2018,Monoethanolamone
25570,2018,Scanning electrochemical microscopy
25570,2018,Methanol production
25571,2018,mTOR
25571,2018,PASK
25571,2018,Primary central nervous system lymphoma (PCNSL)
25572,2018,Hepcidin
25572,2018,Cysteine
25572,2018,Hepcidin agonist
25573,2018,Sun: abundance
25573,2018,Sun: evolution
25574,2018,galaxies: clusters: individual (Perseus Cluster)
25574,2018,galaxies: clusters: intracluster medium
25574,2018,X-rays: galaxies: clusters
25575,2018,basal cell carcinoma
25575,2018,diagnostics in dermatology
25575,2018,fluorescence confocal microscopy
25575,2018,immunofluorescence
25575,2018,melanoma
25575,2018,metastasis
25575,2018,skin surgery
25575,2018,skin tumors
25576,2018,children
25576,2018,direct-acting antiviral
25576,2018,hepatitis C virus
25576,2018,meta-analysis
25576,2018,systematic review
25576,2018,treatment
25577,2018,social network analysis
25577,2018,co-authorship
25577,2018,co-citation network
25577,2018,collaboration
25578,2018,microperimetry
25578,2018,macular sensitivity
25578,2018,sensitivity fluctuation
25578,2018,age-related macular degeneration
25578,2018,retina
25579,2018,12-lead electrocardiography
25579,2018,Cardiac resynchronization therapy
25579,2018,Long-term outcome
25579,2018,Heart failure
25579,2018,Risk score
25580,2018,Cyclin dependent kinase inhibitor
25580,2018,"2,4-Disubstituted pyrimidine"
25580,2018,Multiple myeloma
25580,2018,Polo-like kinase
25581,2018,Macrolactone
25581,2018,Natural product
25581,2018,Annulohypoxylon sp.
25581,2018,Mangrove
25581,2018,Endophytic fungus
25582,2018,CMS
25582,2018,Physics
25582,2018,B2G
25582,2018,Exotica
25582,2018,W '
25583,2018,fever
25583,2018,thermoregulation
25583,2018,systemic inflammation
25583,2018,endotoxin
25583,2018,cyclooxygenase
25583,2018,autonomic thermoeffectors
25583,2018,substance P
25583,2018,Tacr1
25584,2018,Avelumab
25584,2018,Metastatic breast cancer
25584,2018,Triple-negative breast cancer
25584,2018,PD-L1
25584,2018,Second-line
25585,2018,Cardiac muscle sleeve
25585,2018,Caval vein
25585,2018,Connexin45
25585,2018,Coronary sinus
25585,2018,Glycogen
25585,2018,Immunohistochemistry
25585,2018,Pulmonary vein
25585,2018,Purkinje-type morphology
25586,2018,Second law of thermodynamics
25586,2018,Metric expansion of the Universe
25586,2018,Irreversibility
25586,2018,Local dynamics
25587,2018,children
25587,2018,diagnosis
25587,2018,hepatitis
25587,2018,liver
25587,2018,treatment
25587,2018,Wilson's disease
25588,2018,Medial orbitofrontal (ventiolateral prefrontal) cortex
25588,2018,Glucose-monitoring neurons
25588,2018,Limbic forebrain
25588,2018,Electrophysiological recordings
25588,2018,Metabolic and behavioral alterations
25589,2018,body fat
25589,2018,micro-CT
25589,2018,obesity
25589,2018,rat
25589,2018,skinfold thickness
25590,2018,Ni-nat target
25590,2018,excitation function
25590,2018,MC50 cyclotron
25590,2018,alpha-particles
25590,2018,stacked-foil activation technique
25590,2018,TALYS-1.8 calculation
25591,2018,drug shortage
25591,2018,pharmaceutical policy
25591,2018,health care system
25591,2018,legislation
25591,2018,organizational framework
25591,2018,Europe
25591,2018,European Union
25591,2018,Western Asia
25592,2018,Beke
25592,2018,Baradla
25592,2018,cave monitoring
25592,2018,PCP
25592,2018,stable isotope
25592,2018,fresh carbonate precipitates
25593,2018,Hereditary angioedema
25593,2018,C1-inhibitor deficiency
25593,2018,acute treatment
25593,2018,subcutaneous administration
25593,2018,children
25593,2018,adolescents
25593,2018,bradykinin B2 receptor antagonist
25593,2018,icatibant
25594,2018,TLR
25594,2018,Adjuvant
25594,2018,Apoptosis
25594,2018,Necroptosis
25594,2018,T cell
25594,2018,PAMP
25595,2018,beta-tricalcium phosphate
25595,2018,bioactive ceramic
25595,2018,silica aerogel
25595,2018,scaffold
25595,2018,SAOS-2
25595,2018,ossification
25595,2018,bone defect
25595,2018,osteoblast
25595,2018,histo-morphology
25596,2018,Multiple myeloma
25596,2018,bortezomib
25596,2018,polymorphism
25596,2018,FOPNL
25596,2018,survival
25597,2018,Immunoglobulin
25597,2018,glycosylation
25597,2018,lectins
25597,2018,ELISA
25597,2018,rheumatoid arthritis
25598,2018,closed-cell foam
25598,2018,geometrical reconstruction
25598,2018,compression test
25598,2018,finite element method
25599,2018,Internet Gaming Disorder
25599,2018,problematic gaming
25599,2018,digital media use
25599,2018,adolescents
25599,2018,gaming types
25600,2018,conservation
25600,2018,grassland management
25600,2018,lawn mowing
25600,2018,red list species
25600,2018,refuge
25601,2018,Logistics service providers
25601,2018,information technology
25601,2018,performance
25601,2018,competitiveness
25601,2018,distribution management
25601,2018,case study
25602,2018,integrated multi-trophic aquaculture
25602,2018,ecological aquaculture
25602,2018,environmentally sustainable aquaculture
25602,2018,sustainable production
25602,2018,challenges
25603,2018,aquatic insect
25603,2018,behaviour
25603,2018,evolutionary trap
25603,2018,light pollution
25603,2018,maladaptation
25603,2018,polarized light pollution
25604,2017,Synovial fluid
25604,2017,Septic arthritis
25604,2017,DSC
25605,2017,Antithrombin deficiency
25605,2017,Mutation spectrum
25605,2017,Genotype-phenotype association
25605,2017,Antithrombin activity
25605,2017,Assay sensitivity
25606,2017,Stroke
25606,2017,Infection
25606,2017,Glyceryl trinitrate
25606,2017,Disability
25607,2017,Polyelectrolyte complex (PEC)
25607,2017,Block copolyelectrolytes
25607,2017,Ionic surfactant
25607,2017,Exchange
25607,2017,Stability
25608,2017,Discitis
25608,2017,Odds ratio
25608,2017,Primary spinal epidural abscess
25608,2017,Secondary spinal epidural abscess
25608,2017,Spondylodiscitis
25608,2017,Vertebral osteomyelitis
25609,2017,cariprazine
25609,2017,quality of life
25609,2017,schizophrenia
25610,2017,Epigenetic regulation
25610,2017,FOXP3
25610,2017,IL-10
25610,2017,Regulatory T cells
25610,2017,Systemic sclerosis
25610,2017,TGF-beta
25611,2017,Eastern Carpathians
25611,2017,Dissolved gases
25611,2017,Groundwater
25611,2017,Gas-water interactions
25611,2017,Helium
25611,2017,C-13(TDIC)
25612,2017,differentiated thyroid cancer
25612,2017,radioiodine therapy
25612,2017,SPECT/CT
25612,2017,ATA risk classification
25612,2017,ETA risk classification
25613,2017,dog
25613,2017,aggressive behaviour
25613,2017,behaviour test
25613,2017,questionnaire
25613,2017,dog owner
25614,2017,ALC
25614,2017,All
25614,2017,Survival
25615,2017,Echinacea purpurea
25615,2017,Atopic eczema
25615,2017,Endocannabinoid system
25615,2017,Inflammation
25615,2017,Skin barrier
25616,2017,twins
25616,2017,zygosity
25616,2017,education
25616,2017,parental education
25617,2017,YAP/TAZ
25617,2017,mTORC1
25617,2017,SLC38A1
25617,2017,hepatoblastoma
25618,2017,glutathione
25618,2017,glutathione metabolism
25618,2017,environmental stress
25618,2017,in silico analysis
25618,2017,Aspergillus nidulans
25619,2017,Nonlinear parabolic system
25619,2017,Discrete maximum principle
25619,2017,Finite element method
25619,2017,Acute simplicial meshes
25620,2017,bouncing dynamics
25620,2017,stair
25620,2017,billiard
25620,2017,gravity
25620,2017,coefficient of restitution
25620,2017,quasi-periodic motion
25620,2017,attractors
25621,2017,daclatasvir
25621,2017,genotype 1b
25621,2017,hepatitis C virus
